ENTREZ.ID	GENE.NAME	DEGREE	SR_UP	SR_DOWN
2909	ARHGAP35	4	0.667854384921484	0.668005432173598
10411	RAPGEF3	7	0.667571993322928	0.668023236980521
10235	RASGRP2	1	0.667911287002926	0.668018785142501
1266	CNN3	4	0.667776508563828	0.668016542145282
1209	CLPTM1	1	0.667909053154452	0.668019089189448
140679	SLC32A1	2	0.667847387242178	0.668020165886863
128869	PIGU	3	0.667905402071685	0.66800585491596
3269	HRH1	5	0.66749525560997	0.668052374823029
11138	TBC1D8	1	0.667915714046637	0.668018188672854
22844	FRMPD1	1	0.667915714046637	0.668018188672854
114786	XKR4	1	0.667915714046637	0.668018188672854
2977	GUCY1A2	6	0.667665251689741	0.668018321384529
6641	SNTB1	7	0.667583214513261	0.668023888665357
6507	SLC1A3	6	0.667855433303437	0.667992194293629
80331	DNAJC5	52	0.666532275626382	0.667926460318599
23197	FAF2	8	0.667740788047819	0.667994156862732
2918	GRM8	5	0.667650026325568	0.668026468564447
6861	SYT5	2	0.667828675373208	0.66802283330819
5718	PSMD12	2	0.667843637433383	0.668020681792651
6529	SLC6A1	1	0.667914319174712	0.668018375798153
1175	AP2S1	7	0.667640964339138	0.668013918409863
160	AP2A1	4	0.667765697751839	0.668018492860095
246213	SLC17A8	1	0.667914319174712	0.668018375798153
3710	ITPR3	6	0.667569034682065	0.668032336496642
30968	STOML2	2	0.667902267609219	0.668012983248051
321	APBA2	9	0.667420744257777	0.668033369820845
6324	SCN1B	3	0.667696949639773	0.6680362841972
54893	MTMR10	4	0.667816210869682	0.668011304590822
6305	SBF1	9	0.667799723725573	0.667980277698634
5754	PTK7	17	0.667498934282404	0.667971154462249
199223	TTC21A	4	0.667710000128811	0.668025154290265
114882	OSBPL8	7	0.667923101515966	0.667976286818383
6130	RPL7A	15	0.667204728730151	0.668028355738272
781	CACNA2D1	3	0.667765026495729	0.668024915414837
5707	PSMD1	7	0.667568294212236	0.668026606441592
3009	H1-5	105	0.667463297816043	0.667498650159331
3030	HADHA	17	0.667388150906326	0.668002167544257
219	ALDH1B1	6	0.667656558202141	0.668023535047189
131873	COL6A6	2	0.667760807160066	0.668033647503357
259266	ASPM	6	0.667700813238324	0.668012313597199
10525	HYOU1	23	0.667723530576498	0.667905077041802
200162	SPAG17	1	0.667886513709769	0.668022339932923
6147	RPL23A	10	0.667550642884042	0.668008615054629
10988	METAP2	3	0.667737361290399	0.668028412120719
11160	ERLIN2	10	0.667657530151621	0.667993080731083
6238	RRBP1	27	0.667245795295789	0.667953080639615
10723	SLC12A7	4	0.667867517896239	0.668005428183411
201595	STT3B	9	0.667673949706673	0.668001520403379
6813	STXBP2	3	0.667798495727942	0.668019705689028
302	ANXA2	18	0.667207757911971	0.668006696319597
203	AK1	1	0.667901710029593	0.668020106454417
10111	RAD50	14	0.667660735525482	0.66796792833202
28512	NKIRAS1	1	0.667949233616479	0.668013832158287
54499	TMCO1	4	0.667789205472488	0.668016064701596
392843	IQCA1L	2	0.667839703918185	0.668021532623227
55582	KIF27	1	0.667886513709769	0.668022339932923
7284	TUFM	11	0.667263992596959	0.668043123084827
257160	RNF214	4	0.667732749357639	0.668022321301409
1431	CS	5	0.667692450722812	0.668020848630308
30849	PIK3R4	3	0.667736613746097	0.668028665949958
6950	TCP1	11	0.667456338258096	0.668015705648774
811	CALR	20	0.667245760368633	0.667992179533978
5064	PALM	5	0.667790682429548	0.668008449381064
112	ADCY6	4	0.667831938053544	0.668008834559587
256309	CCDC110	1	0.667860340682195	0.668027226384198
132299	OCIAD2	9	0.667229116281522	0.668067061975905
10694	CCT8	6	0.667654080942216	0.668019359366304
55814	BDP1	4	0.667647333606003	0.66803650781399
51347	TAOK3	7	0.667824988698057	0.667990195897703
10613	ERLIN1	6	0.667651043699441	0.668020577423111
55133	SRBD1	3	0.667830580820254	0.66801551237984
6217	RPS16	4	0.667633912140313	0.668039942296363
51635	DHRS7	6	0.667678110718014	0.66801826716871
127795	C1orf87	2	0.667822120323066	0.668025229122231
728621	CCDC30	1	0.667885104488838	0.668022559748425
6129	RPL7	9	0.667514494316592	0.668020576043423
6124	RPL4	14	0.667175191378699	0.668048414243979
23284	ADGRL3	1	0.667899293516631	0.668020448339934
23408	SIRT5	1	0.667887850917929	0.668022133818597
58508	KMT2C	9	0.667501450726919	0.66802078814307
2802	GOLGA3	13	0.667589264383462	0.667985108478299
197358	NLRC3	1	0.66794884818799	0.668013881284985
6594	SMARCA1	5	0.667758538766962	0.668012553910005
60488	MRPS35	3	0.667815347099549	0.668019244790767
7873	MANF	9	0.667342476949647	0.668048251201852
3785	KCNQ2	3	0.667731022254565	0.668029680341629
23406	COTL1	4	0.667755113169566	0.668018741323687
6209	RPS15	6	0.667628368292783	0.668023286023688
79048	SECISBP2	6	0.66769992986462	0.668012771125186
8803	SUCLA2	8	0.667545818843872	0.668022618294847
2245	FGD1	3	0.667703626447253	0.668033724942684
23033	DOP1A	1	0.66794884818799	0.668013881284985
55341	LSG1	6	0.667739109178298	0.668008415342741
55681	SCYL2	5	0.667853843168822	0.667998693989255
5611	DNAJC3	2	0.66777583636354	0.668030949076649
3780	KCNN1	4	0.66773909481406	0.668022078442698
387680	WASHC2A	16	0.667739479258214	0.667940614252883
10330	CNPY2	2	0.667816827887663	0.668024457477921
6202	RPS8	5	0.66763475543801	0.668029404497112
6152	RPL24	3	0.66773442649247	0.668029560697917
51434	ANAPC7	5	0.667734028230415	0.668014903278644
10788	IQGAP2	2	0.667924737967869	0.668010105904846
23395	LARS2	3	0.667806116348629	0.668022007951495
6193	RPS5	3	0.667658665376271	0.668042352878068
57136	APMAP	2	0.667750551973587	0.668039497908102
285313	IGSF10	1	0.667949233616479	0.668013832158287
2805	GOT1	2	0.667853020072548	0.668019870344037
53904	MYO3A	3	0.667772570370649	0.668023790460859
23331	TTC28	7	0.667638674403107	0.668020438159265
51520	LARS1	3	0.667731044175022	0.668030732933629
440279	UNC13C	3	0.667739610247918	0.668028642953245
55700	MAP7D1	15	0.66765727884445	0.667959294667446
7419	VDAC3	4	0.667628505089655	0.668039660984578
2266	FGG	3	0.667756713609472	0.668026872921015
4967	OGDH	5	0.667701758985667	0.668021353804043
170690	ADAMTS16	1	0.667885104488838	0.668022559748425
4723	NDUFV1	6	0.667798317072817	0.668001025569806
56776	FMN2	3	0.667746771042889	0.668033464128665
115361	GBP4	1	0.667867002248169	0.66802574708535
10908	PNPLA6	1	0.667897549916325	0.668020697615148
203238	CCDC171	1	0.66790246870545	0.668019999916741
10973	ASCC3	4	0.66778475328232	0.668014990180632
65084	TMEM135	1	0.667928693464221	0.668016475755769
51704	GPRC5B	2	0.667895142005681	0.66801406948327
345651	ACTBL2	5	0.667754695407395	0.668013279158199
114294	LACTB	9	0.667579058407835	0.668011687367322
292	SLC25A5	2	0.667735489057939	0.668039917276329
253559	CADM2	1	0.667874535202566	0.668024317866124
9554	SEC22B	19	0.667486628368252	0.667965878228996
55130	ARMC4	1	0.66790246870545	0.668019999916741
401024	FSIP2	1	0.667941936667721	0.66801476480271
6188	RPS3	7	0.667548375867933	0.668028817053367
23353	SUN1	3	0.667744198625219	0.66802734130573
22915	MMRN1	3	0.667774330764057	0.66802509942931
2899	GRIK3	1	0.667869768194221	0.668025199094217
4353	MPO	2	0.667824356616638	0.66802359321072
56954	NIT2	1	0.667889123182796	0.66802193979685
440	ASNS	3	0.667764823457545	0.668024535489042
6223	RPS19	5	0.667662544653675	0.668026864086907
7417	VDAC2	10	0.667432235458204	0.668030208210758
51097	SCCPDH	1	0.667882035236656	0.668023048743613
23075	SWAP70	8	0.667670215643484	0.668004073860315
22884	WDR37	3	0.667872974056343	0.668009894750903
6389	SDHA	7	0.6678128763566	0.667990611955883
829	CAPZA1	8	0.667672651179942	0.668003388663855
56666	PANX2	3	0.667807110212583	0.668018914130454
57716	PRX	8	0.667524907741656	0.668024853012773
6576	SLC25A1	5	0.667799636125968	0.668005854500385
5042	PABPC3	2	0.667851010237244	0.668019876668213
253959	RALGAPA1	6	0.667746811976398	0.668006464936179
55973	BCAP29	2	0.667815861520567	0.66802760968309
10322	SMYD5	1	0.667892607050798	0.66802141789285
84717	HDGFL2	9	0.667849401877078	0.667972662088749
25782	RAB3GAP2	2	0.667864383438262	0.668018036265354
3024	H1-1	69	0.667055349306993	0.667757928133897
3005	H1-0	30	0.667324905098223	0.667928477415922
3006	H1-2	77	0.666892600149761	0.667732248797857
3008	H1-4	38	0.666736222838154	0.667969982855865
2713	GK3P	1	0.667901710029593	0.668020106454417
2319	FLOT2	10	0.667709921843999	0.667984746368602
3015	H2AZ1	7	0.667596402696696	0.668022555248741
222950	NYAP1	4	0.667752253851235	0.66802015186839
3321	IGSF3	11	0.667608782467978	0.667991588217325
54862	CC2D1A	21	0.667888288183934	0.667887862396175
3007	H1-3	8	0.667668459370661	0.668003148107606
10121	ACTR1A	10	0.667726446821113	0.667982465444182
8345	H2BC9	129	0.667715438712097	0.667343058450035
8243	SMC1A	14	0.667518326350868	0.667986298284184
6741	SSB	9	0.66780477537991	0.667978665478805
7153	TOP2A	16	0.667726058125953	0.667942228903343
8467	SMARCA5	6	0.667777796234802	0.668002937310777
11076	TPPP	5	0.667708292880109	0.668018377962096
8085	KMT2D	6	0.667676695843638	0.668016410920848
157680	VPS13B	3	0.667871211352448	0.668010167855893
55862	ECHDC1	3	0.667846640430154	0.668013287813952
114880	OSBPL6	1	0.667928693464221	0.668016475755769
1653	DDX1	4	0.667687090666958	0.668029517022238
8831	SYNGAP1	9	0.667556624271862	0.668012290629849
138311	DIPK1B	1	0.667928414776824	0.668016512092138
6904	TBCD	8	0.667668249822744	0.668002962759889
7343	UBTF	9	0.667678520715789	0.667996877144905
57597	BAHCC1	3	0.667739510300539	0.668028828059403
284217	LAMA1	3	0.667745681251116	0.668028174917485
25851	TECPR1	3	0.667771325624726	0.66802368388872
23310	NCAPD3	2	0.667881234814256	0.668015713783613
23215	PRRC2C	2	0.667845242669126	0.668021175170661
4629	MYH11	3	0.667832479691064	0.668015434445036
4882	NPR2	3	0.667830012781554	0.668015696971944
6144	RPL21	7	0.667638743180252	0.668014828958159
114789	SLC25A25	4	0.667762588382918	0.66801844192632
26094	DCAF4	3	0.667767414942808	0.668024235560554
4522	MTHFD1	1	0.667889123182796	0.66802193979685
10763	NES	4	0.667697445157891	0.66802944198265
4926	NUMA1	21	0.667097572074005	0.668020749594001
57631	LRCH2	3	0.667875342206046	0.668009565402909
1629	DBT	12	0.667666066597683	0.667978530397015
317772	H2AC21	17	0.667537553345844	0.667961365740727
27133	KCNH5	1	0.667876623432372	0.668023952097833
27044	SND1	7	0.66760809204619	0.668020288414353
6125	RPL5	8	0.667632826189327	0.668010532118774
23481	PES1	4	0.66772697658988	0.668024575334539
8342	H2BC14	16	0.667267569011613	0.668019744244472
8340	H2BC13	12	0.667366241920518	0.668021915218025
166785	MMAA	1	0.6679213974772	0.668017432928576
7586	ZKSCAN1	1	0.66789663283366	0.668020829668908
4139	MARK1	6	0.667692317422503	0.668014859387192
55870	ASH1L	6	0.667796183701559	0.667999640666639
23187	PHLDB1	5	0.667880461099553	0.667996139724207
79784	MYH14	10	0.667557775834731	0.668009461638697
64324	NSD1	13	0.667554142443982	0.667986876701348
63917	GALNT11	1	0.66789663283366	0.668020829668908
1307	COL16A1	3	0.667833919072717	0.668015513976252
7175	TPR	13	0.667500673541998	0.667998670629867
4437	MSH3	2	0.667909287541478	0.668012052233751
832	CAPZB	10	0.667631402192927	0.667996063721128
22907	DHX30	6	0.667798103214239	0.667999135300574
11313	LYPLA2	1	0.667892607050798	0.66802141789285
492	ATP2B3	3	0.667835798836013	0.668014751011469
549	AUH	2	0.667786360789553	0.668029676313686
114827	FHAD1	1	0.667937361815685	0.668015352757383
221061	FAM171A1	2	0.667840409555264	0.66802130229639
25989	ULK3	3	0.66774810960413	0.668027684626637
5858	PZP	1	0.667876623432372	0.668023952097833
55749	CCAR1	8	0.667565901371582	0.668020303278358
55605	KIF21A	3	0.667772709767237	0.668023504158121
6949	TCOF1	13	0.667305128279199	0.66803597082066
23271	CAMSAP2	13	0.667749682561364	0.667958646022764
23316	CUX2	1	0.66790661275741	0.668019424029806
286046	XKR6	1	0.667928414776824	0.668016512092138
10514	MYBBP1A	4	0.667848436540294	0.668006243249225
84251	SGIP1	2	0.667820778326163	0.668023861093406
27127	SMC1B	2	0.667819717593835	0.668024923890209
2581	GALC	2	0.66782854252127	0.668023092076598
8331	H2AC14	16	0.667388226789575	0.667996823237892
3752	KCND3	2	0.66777754845942	0.668030788252028
23211	ZC3H4	6	0.667799108411893	0.667999837509614
6139	RPL17	7	0.667644844710478	0.668013593141463
6329	SCN4A	7	0.667515886935798	0.668036174195955
146177	VWA3A	1	0.66790661275741	0.668019424029806
79776	ZFHX4	4	0.667758309504036	0.668018907785354
1767	DNAH5	7	0.66766617498925	0.668010142924803
8338	H2AC20	18	0.667294162605968	0.667992259384201
111	ADCY5	6	0.667547942162515	0.668035441122886
1662	DDX10	8	0.667762247855092	0.667991262184363
22994	CEP131	26	0.667821602815503	0.667864267407776
6444	SGCD	3	0.667687748516297	0.668037064219655
283742	FAM98B	2	0.667825204339301	0.668024211369645
22990	PCNX1	1	0.667880353534652	0.66802332332814
134957	STXBP5	3	0.667742945306216	0.668027618302331
115098	CCDC124	7	0.667796841707449	0.667992876712836
149465	CFAP57	1	0.66787855549285	0.668023622791323
54520	CCDC93	5	0.667797123530988	0.66800609517592
127731	VWA5B1	1	0.667928693464221	0.668016475755769
477	ATP1A2	2	0.66785867124478	0.668018689924736
23303	KIF13B	4	0.667743995565974	0.668021002080679
6840	SVIL	37	0.667476235827552	0.667852220043444
23381	SMG5	5	0.667745241267837	0.668013365383279
57526	PCDH19	1	0.667908463871486	0.668019169776618
79811	SLTM	6	0.667570257185971	0.668034259978766
4076	CAPRIN1	4	0.667663505450809	0.668033116218689
1828	DSG1	3	0.667822641200275	0.66801660947784
146754	DNAH2	1	0.667928693464221	0.668016475755769
143471	PSMA8	3	0.667748174288059	0.668027704990288
129684	CNTNAP5	1	0.6679213974772	0.668017432928576
54821	ERCC6L	4	0.667865777601018	0.6680040055752
145508	CEP128	163	0.669805944420113	0.666803130363992
1763	DNA2	2	0.667866650856107	0.668017599042685
28981	IFT81	11	0.667776744557202	0.667968579584024
7155	TOP2B	5	0.667746507113972	0.668013052599336
23	ABCF1	5	0.667690442862669	0.668021621724508
57496	MRTFB	7	0.667706405527765	0.668004840130318
79915	ATAD5	4	0.667741904359275	0.668021021331159
80243	PREX2	1	0.667937361815685	0.668015352757383
51555	PEX5L	6	0.667562486364077	0.668035116639984
142678	MIB2	6	0.667670240390295	0.668017276861201
115701	ALPK2	1	0.66790661275741	0.668019424029806
22865	SLITRK3	3	0.667889217798459	0.668007817505307
10178	TENM1	9	0.667467450769146	0.668026430204398
10527	IPO7	7	0.667683417728998	0.668007929520799
221400	TDRD6	1	0.667890336573013	0.668021756526778
55619	DOCK10	3	0.667730867848848	0.66803053979146
286410	ATP11C	1	0.667889123182796	0.66802193979685
80201	HKDC1	2	0.667817560177211	0.668026378287042
5905	RANGAP1	11	0.667431930941208	0.668017566281505
56164	STK31	2	0.667876591662563	0.668016280626105
55975	KLHL7	2	0.667894633146365	0.668013941261732
10343	PKDREJ	1	0.66790661275741	0.668019424029806
7011	TEP1	2	0.667839934098577	0.668021676495539
23347	SMCHD1	9	0.667791255284429	0.667980247958807
23560	GTPBP4	11	0.667670750443518	0.667983581011657
7342	UBP1	4	0.667794742884373	0.668013566430218
49855	SCAPER	3	0.66772442870674	0.668030619566233
115827	RAB3C	1	0.667886513709769	0.668022339932923
57337	SENP7	2	0.667842767426322	0.668020969543484
57538	ALPK3	5	0.667585319175183	0.668036429065621
100653515	CEP295NL	1	0.667937361815685	0.668015352757383
51673	TPPP3	1	0.667928693464221	0.668016475755769
54832	VPS13C	5	0.667731036406404	0.66801496591713
57092	PCNP	3	0.667844651818188	0.668013921577352
6624	FSCN1	5	0.667616983099496	0.668032340721885
23335	WDR7	1	0.667889123182796	0.66802193979685
23523	CABIN1	6	0.66772457430402	0.668010265681349
58499	ZNF462	3	0.667770946556327	0.668023895220193
55930	MYO5C	4	0.667670866562254	0.668030635348866
1769	DNAH8	1	0.667904621992637	0.668019699459537
51065	RPS27L	1	0.66787855549285	0.668023622791323
5980	REV3L	8	0.667595256198808	0.668014346584733
24149	ZNF318	6	0.667798765422463	0.667999472744182
26160	IFT172	1	0.667856175936749	0.66802832443477
2182	ACSL4	4	0.667940929877368	0.667994375412155
26059	ERC2	5	0.667600253188154	0.66803402959221
11041	B4GAT1	2	0.667866064297245	0.668017664634644
23041	MON2	1	0.667908463871486	0.668019169776618
161436	EML5	3	0.667724132724033	0.668031266999831
80144	FRAS1	5	0.667709954864734	0.668018536305834
56851	EMC7	5	0.66788104218457	0.667995243777385
6101	RP1	3	0.667779786640219	0.668023081074062
23416	KCNH3	1	0.667886513709769	0.668022339932923
6141	RPL18	4	0.667709247985782	0.668025294337578
4430	MYO1B	9	0.667671420461046	0.668002701758214
54948	MRPL16	1	0.667941936667721	0.66801476480271
133558	MROH2B	1	0.667869768194221	0.668025199094217
79925	SPEF2	4	0.667726220169744	0.668022814467837
255626	H2BC1	1	0.667928693464221	0.668016475755769
50809	HP1BP3	11	0.667757499464696	0.66797118950213
5168	ENPP2	3	0.667882200616344	0.668008666856376
65268	WNK2	4	0.667765755900985	0.668017456041614
118427	OLFM3	3	0.667747347220319	0.668027238465378
132001	TAMM41	1	0.667908463871486	0.668019169776618
374654	KIF7	12	0.667827225346446	0.6679549846633
221322	TBC1D32	1	0.6679320721212	0.668016036463128
85235	H2AC12	21	0.667488827053439	0.667943898996811
2050	EPHB4	3	0.667803603097149	0.66801937981398
3908	LAMA2	4	0.667823748951608	0.6680094045863
2042	EPHA3	5	0.667893756474246	0.667993631120267
6138	RPL15	3	0.667718597604682	0.668033576675793
10097	ACTR2	13	0.667440972094763	0.668007828598691
1657	DMXL1	2	0.667798391879894	0.668027174871493
8761	PABPC4	2	0.667902765101091	0.66801289350688
5464	PPA1	2	0.667844748407321	0.668020988895246
6936	GCFC2	4	0.667799616920476	0.668012719171656
10129	FRY	3	0.66777173590402	0.668023597171092
256957	HEATR9	1	0.667928693464221	0.668016475755769
152100	CMC1	1	0.667886513709769	0.668022339932923
57455	REXO1	2	0.667802359714884	0.668026759659146
55799	CACNA2D3	1	0.667882035236656	0.668023048743613
2181	ACSL3	9	0.667750964826487	0.667989533263176
8892	EIF2B2	4	0.667611643135458	0.668044527508898
6566	SLC16A1	8	0.667779803416446	0.667990075975708
5550	PREP	4	0.667724872927997	0.668024812119527
65078	RTN4R	1	0.667867002248169	0.66802574708535
10128	LRPPRC	6	0.667720863701179	0.668010828959654
10079	ATP9A	1	0.667917466269262	0.668017954576556
374291	NDUFS7	5	0.66777498210949	0.668009604264813
102	ADAM10	24	0.667051204671205	0.667996131512664
122553	TRAPPC6B	4	0.667589385531959	0.668044168605719
6326	SCN2A	10	0.66740207975111	0.668035407327649
7846	TUBA1A	88	0.667047070156585	0.667638723739354
1268	CNR1	3	0.667722508051946	0.66803076528284
55907	CMAS	8	0.667805620084155	0.66798532924926
6520	SLC3A2	11	0.667674056479039	0.667986228745509
10296	MAEA	2	0.667874371079064	0.668016630484946
10497	UNC13B	6	0.667535823108012	0.668037827041074
10752	CHL1	1	0.667889123182796	0.66802193979685
10943	MSL3	4	0.667830495926289	0.66800858831399
131096	KCNH8	1	0.667940733386133	0.668014919178518
16	AARS1	2	0.667792748111352	0.668028056113946
2044	EPHA5	1	0.667937954432149	0.668015276432977
2180	ACSL1	1	0.667940733386133	0.668014919178518
21	ABCA3	1	0.667903206168313	0.668019896702843
22843	PPM1E	6	0.667597574133397	0.668027686724056
22849	CPEB3	3	0.667751292997873	0.668026770091605
23049	SMG1	3	0.667768453489021	0.66802389376259
23195	MDN1	2	0.66787344716178	0.668016713927783
23161	SNX13	1	0.667940733386133	0.668014919178518
33	ACADL	2	0.667821473751611	0.668023936837064
353274	ZNF445	1	0.667916604674211	0.668018069554831
399687	MYO18A	5	0.667678875664427	0.668022988991876
4121	MAN1A1	1	0.667876623432372	0.668023952097833
440730	TRIM67	1	0.667913837363471	0.668018440601257
