entA	entB	We
4137	6714	1
4137	1509	1
4137	10048	1
4137	5501	1
4137	5590	1
4137	5500	1
4137	5599	1
4137	2931	1
4137	5595	1
4137	7322	1
4137	55611	1
4137	152185	1
4137	5581	1
4137	6733	1
4137	5602	1
4137	5585	1
4137	120892	1
4137	1452	1
4137	5516	1
4137	5578	1
4137	5609	1
4137	3304	1
4137	7430	1
4137	5579	1
4137	10381	1
4137	23224	1
4137	1656	1
4137	2185	1
4137	2011	1
4137	9181	1
4137	132320	1
4137	5524	1
4137	203068	1
4137	5654	1
4137	4139	1
4137	7846	1
4137	5603	1
4137	823	1
4137	8473	1
4137	5520	1
4137	84630	1
4137	84446	1
4137	9024	1
4137	9520	1
202333	4606	1
202333	8291	1
202333	3024	1
5566	7337	1
5566	55704	1
5566	6714	1
5566	51199	1
5566	10048	1
5566	4155	1
5566	2571	1
5566	8359	1
5566	2931	1
5566	5569	1
5566	4215	1
5566	310	1
5566	11064	1
5566	8349	1
5566	23387	1
5566	120892	1
5566	10945	1
5566	523	1
5566	83737	1
5566	10645	1
5566	3927	1
5566	10672	1
5566	5577	1
5566	2572	1
5566	60370	1
5566	79811	1
5566	145508	1
5566	5144	1
5566	57221	1
5566	56993	1
5566	800	1
7163	7165	1
7163	114569	1
7163	6733	1
7163	59343	1
7163	51100	1
7163	57460	1
7163	8339	1
7165	3845	1
7165	51100	1
7165	84376	1
7165	56997	1
7165	57460	1
6300	27429	1
6300	4155	1
6300	5585	1
6300	2969	1
6300	6641	1
6536	3845	1
6536	3009	1
5831	9131	1
5831	5163	1
5831	3329	1
5831	22832	1
5831	30000	1
5831	1327	1
5831	10973	1
5831	6341	1
5831	94081	1
2033	2023	1
2033	5062	1
2033	7158	1
2033	121504	1
2033	8350	1
2033	5580	1
2033	5599	1
2033	8294	1
2033	8359	1
2033	8370	1
2033	3476	1
2033	1655	1
2033	22919	1
2033	3020	1
2033	8888	1
2033	8976	1
2033	8349	1
2033	10549	1
2033	8202	1
2033	1610	1
2033	5578	1
2033	5629	1
2033	6155	1
2033	6776	1
2033	2548	1
2033	10498	1
2033	5579	1
2033	10923	1
2033	57617	1
2033	4204	1
2033	8573	1
2033	9500	1
2033	133746	1
2033	3018	1
2033	23426	1
2033	26063	1
2033	3075	1
2033	3024	1
2033	3007	1
2033	7343	1
2033	317772	1
2033	8338	1
2033	1763	1
2033	9318	1
2033	1958	1
2033	10499	1
2033	22933	1
2033	92815	1
2033	4676	1
2033	5106	1
2033	6935	1
2033	9401	1
2033	3324	1
6093	3845	1
6093	11076	1
6093	23209	1
6093	3916	1
6093	83478	1
59338	5728	1
59338	3845	1
59338	25793	1
59338	7430	1
59338	132320	1
59338	8777	1
59338	3916	1
2893	5599	1
2893	23426	1
8497	80852	1
8497	23287	1
8497	23426	1
8497	80331	1
8497	26059	1
8497	10499	1
8541	8499	1
8541	5518	1
8541	23426	1
8541	26059	1
8541	8500	1
55914	3845	1
55914	5501	1
55914	3691	1
55914	7430	1
55914	1501	1
55914	421	1
55914	8502	1
55914	8450	1
55914	9978	1
55914	3916	1
9223	57555	1
9223	3845	1
9223	575	1
9223	23109	1
9223	8826	1
9223	10276	1
9223	6196	1
9223	54549	1
6249	23332	1
6249	22919	1
6249	636	1
6249	10381	1
6249	154796	1
6249	57606	1
6249	5966	1
6249	203068	1
6249	51807	1
6249	7846	1
6249	81027	1
23085	9699	1
23085	51199	1
23085	22999	1
23085	5870	1
23085	6733	1
23085	11064	1
23085	5108	1
23085	636	1
23085	22832	1
23085	132320	1
23085	8481	1
23085	80331	1
23085	145508	1
23085	9731	1
23085	9662	1
22866	57554	1
22866	23043	1
57554	1501	1
57554	9454	1
57554	81	1
57554	818	1
57554	8502	1
8874	5582	1
8874	5062	1
8874	4155	1
8874	85358	1
8874	120892	1
8874	10381	1
8874	83737	1
1386	472	1
1386	5599	1
1386	5595	1
1386	5581	1
1386	5602	1
1386	3801	1
1386	5603	1
7461	23332	1
23332	51199	1
23332	4134	1
23332	152185	1
23332	6733	1
23332	11064	1
23332	55835	1
23332	2332	1
23332	9181	1
23332	9832	1
23332	6727	1
23332	9793	1
9266	160622	1
9266	382	1
160622	2911	1
160622	2915	1
160622	6714	1
160622	5589	1
160622	2912	1
160622	2913	1
160622	10129	1
160622	9859	1
2697	5582	1
2697	3845	1
2697	6336	1
2697	5578	1
2697	5579	1
2697	6737	1
2697	5318	1
2697	196051	1
2697	4815	1
2697	7082	1
2697	3916	1
55333	116151	1
55333	23428	1
55333	8871	1
2895	869	1
2895	392862	1
8678	2911	1
8678	23043	1
8678	1969	1
8678	2648	1
8678	7248	1
8678	5339	1
8678	5606	1
8678	83737	1
8678	8522	1
8678	11130	1
8678	84629	1
8678	5156	1
8678	6794	1
8678	7525	1
8678	10818	1
8678	30849	1
8678	8408	1
8678	5289	1
8678	5230	1
8678	8723	1
3066	121504	1
3066	8350	1
3066	8125	1
3066	8359	1
3066	8349	1
3066	1786	1
3066	10075	1
3066	8338	1
3066	4261	1
3066	5036	1
3066	9700	1
11177	9031	1
11177	6733	1
11177	5901	1
11177	9611	1
9031	8350	1
9031	4000	1
9031	6594	1
9031	3006	1
9031	3008	1
9031	8345	1
9031	8467	1
1973	3981	1
1973	7458	1
320	5870	1
320	6812	1
320	8573	1
320	51560	1
320	378	1
320	377	1
10207	57555	1
10207	54550	1
10207	3845	1
10207	9456	1
10207	154796	1
10207	64398	1
10207	64130	1
10207	8502	1
10207	3766	1
10207	85461	1
10207	154810	1
2911	1969	1
2911	5501	1
2911	2648	1
2911	9456	1
2911	5156	1
2911	6794	1
2911	9203	1
2915	5501	1
2915	5590	1
2915	5580	1
2915	9456	1
2915	5578	1
2915	9731	1
2915	132884	1
57555	85358	1
57555	9378	1
57555	23024	1
57555	266727	1
114569	6285	1
114569	2571	1
114569	51100	1
114569	27343	1
114569	56997	1
114569	65009	1
114569	9238	1
114569	2572	1
114569	55800	1
114569	26207	1
114569	5780	1
114569	203068	1
114569	6472	1
114569	8803	1
114569	326624	1
114569	80222	1
80852	5818	1
80852	23426	1
2902	7074	1
2902	26230	1
2902	5578	1
2902	818	1
7415	7158	1
7415	11315	1
7415	5688	1
7415	6396	1
7415	2931	1
7415	23542	1
7415	7321	1
7415	6786	1
7415	51079	1
7415	6159	1
7415	9049	1
7415	22872	1
7415	25930	1
7415	2746	1
7415	25932	1
7415	10295	1
7415	6844	1
7415	3094	1
7415	2235	1
7415	57026	1
7415	55748	1
7415	1500	1
7415	79720	1
7415	1327	1
7415	124995	1
7415	26985	1
7415	7414	1
7415	199953	1
7415	100287932	1
7415	25796	1
7415	30	1
7415	9448	1
7415	23197	1
7415	5707	1
7415	2802	1
7415	10121	1
7415	6904	1
7415	57496	1
7415	55907	1
7415	4836	1
7415	9354	1
7415	10953	1
7415	56888	1
7415	8450	1
7415	80124	1
7415	36	1
7415	58489	1
7415	23065	1
7415	586	1
7415	2767	1
7415	221092	1
7415	23071	1
7415	23576	1
7415	54148	1
7415	521	1
7415	231	1
7415	83658	1
7415	8943	1
7415	80700	1
7415	9380	1
7415	9373	1
7415	9847	1
7415	9525	1
7415	9927	1
7415	9735	1
3099	2023	1
3099	6714	1
3099	5730	1
3099	4259	1
3099	8682	1
3099	56993	1
3099	9804	1
51706	3845	1
5479	479	1
5479	2879	1
5479	5589	1
5479	871	1
5479	9601	1
5479	25953	1
5479	22841	1
5479	3310	1
5479	7184	1
5479	811	1
5479	23406	1
5479	10908	1
5479	7290	1
5479	60312	1
58155	54039	1
58155	3182	1
58155	9444	1
58155	9782	1
58155	4858	1
10432	81565	1
10432	51361	1
10432	51199	1
10432	2332	1
10432	4000	1
10432	22920	1
10432	9444	1
10432	1656	1
10432	821	1
10432	8573	1
10432	9454	1
10432	84376	1
10432	9367	1
10432	8450	1
10432	8766	1
23543	1655	1
23543	3182	1
23543	3185	1
23543	23122	1
23543	3188	1
23543	3187	1
23543	9444	1
23543	816	1
23543	3159	1
23543	9500	1
23543	55697	1
23543	1993	1
26278	81	1
26278	6647	1
7337	11047	1
7337	5052	1
7337	7321	1
7337	7322	1
7337	7323	1
7337	7159	1
7337	5710	1
7337	283820	1
7337	301	1
7337	51440	1
7337	5153	1
7337	7267	1
7337	3781	1
7337	5702	1
7337	5887	1
7337	57414	1
7337	55037	1
7337	23197	1
7337	259266	1
7337	51377	1
7337	9522	1
7337	79065	1
11047	4599	1
11047	5707	1
11047	51377	1
1155	7874	1
1155	8339	1
23287	2023	1
23287	23043	1
23287	5837	1
23287	54205	1
23287	145508	1
23287	8500	1
3420	5163	1
3420	11064	1
3420	3329	1
3420	5108	1
3420	8481	1
3420	23322	1
54039	5108	1
54039	6428	1
54039	9782	1
54039	145508	1
54039	56853	1
51286	56947	1
54749	23371	1
54749	3881	1
54749	3885	1
2664	2794	1
2664	10890	1
4942	5163	1
4942	3329	1
3925	4735	1
3925	818	1
23112	51199	1
23112	26523	1
23112	11064	1
23112	55835	1
23112	27161	1
23112	636	1
23112	132320	1
23112	4957	1
23112	57096	1
23112	8481	1
23112	145508	1
23112	23322	1
23112	79598	1
23112	9731	1
23112	9662	1
23112	9804	1
2023	208	1
2023	6714	1
2023	259	1
2023	54623	1
2023	3981	1
2023	6642	1
2023	5529	1
2023	9611	1
2023	6418	1
2023	317772	1
2023	22992	1
2023	84263	1
2023	9969	1
23152	55835	1
23152	10111	1
23152	29920	1
23633	8125	1
23633	4000	1
23633	4001	1
23633	10541	1
23633	9500	1
23633	4839	1
23633	8731	1
10659	6714	1
5582	10640	1
5582	54535	1
5582	7074	1
5582	2743	1
5582	5037	1
5582	6812	1
5582	2931	1
5582	4082	1
5582	310	1
5582	25793	1
5582	2560	1
5582	7222	1
5582	80331	1
5582	7153	1
5582	2566	1
10640	1000	1
10640	382	1
10640	54536	1
10640	2332	1
10640	3801	1
10640	9984	1
10640	159989	1
10640	30000	1
10640	3382	1
10640	84312	1
10640	23233	1
10640	53916	1
10640	51552	1
10640	26098	1
10640	57180	1
54535	81565	1
54535	64753	1
54535	55763	1
54535	51199	1
54535	11140	1
54535	23281	1
54535	283234	1
54535	6293	1
54535	3801	1
54535	7170	1
54535	5108	1
54535	282991	1
54535	11130	1
54535	27342	1
54535	10460	1
54535	125115	1
54535	3881	1
54535	159989	1
54535	3281	1
54535	4253	1
54535	3860	1
54535	53615	1
54535	7168	1
54535	200081	1
54535	5318	1
54535	1264	1
54535	192666	1
54535	152206	1
54535	54785	1
54535	11178	1
54535	3885	1
54535	342574	1
54535	3868	1
54535	3886	1
54535	9119	1
54535	8689	1
54535	10471	1
54535	374618	1
54535	144100	1
54535	9605	1
54535	60412	1
54535	9851	1
54535	84991	1
57060	9444	1
57060	1130	1
7874	23072	1
7874	5178	1
7874	27429	1
7874	7112	1
7874	23090	1
7874	54880	1
7874	54550	1
7874	6622	1
7874	5728	1
7874	64219	1
7874	7323	1
7874	27005	1
7874	1786	1
7874	4000	1
7874	9958	1
7874	7311	1
7874	10075	1
7874	55698	1
7874	23294	1
7874	8338	1
7874	63967	1
7874	128312	1
7874	57646	1
7874	90102	1
23072	773	1
27429	1020	1
27429	9131	1
27429	5595	1
27429	51079	1
27429	57448	1
27429	57805	1
27429	203068	1
27429	7846	1
27429	5603	1
27429	58	1
27429	9870	1
27429	79594	1
7112	6714	1
7112	3845	1
7112	8350	1
7112	6733	1
7112	4000	1
7112	4001	1
7112	2040	1
7112	821	1
7112	84823	1
7112	8815	1
7112	8841	1
7112	8450	1
7112	23279	1
7112	63891	1
7112	3916	1
23090	80184	1
54880	221184	1
54880	112939	1
54880	131034	1
54880	6196	1
54550	11140	1
54550	25959	1
54550	140710	1
54550	23479	1
54550	3801	1
54550	5108	1
54550	7965	1
54550	3628	1
54550	6386	1
54550	5563	1
54550	115948	1
54550	9470	1
54550	79571	1
54550	23107	1
54550	150962	1
54550	51534	1
54550	64168	1
54550	132864	1
54550	85865	1
6923	7158	1
6923	8065	1
6923	51143	1
6923	10444	1
6923	79699	1
6282	6285	1
6285	177	1
6285	6280	1
6285	599	1
6285	25793	1
6285	6386	1
6285	829	1
4627	54822	1
4627	140803	1
4627	1181	1
4627	221061	1
4627	115098	1
4627	79925	1
4627	83657	1
5413	23176	1
5413	3845	1
5413	55752	1
5413	2332	1
5413	989	1
5413	151011	1
5413	4735	1
5413	5414	1
23176	3845	1
23176	5218	1
23176	2	1
23176	7430	1
23176	989	1
23176	5414	1
23176	9757	1
7178	476	1
7178	58533	1
7178	5052	1
7178	6009	1
7178	4691	1
7178	3981	1
7178	3313	1
7178	84790	1
6622	9659	1
6622	6714	1
6622	8666	1
6622	1509	1
6622	7322	1
6622	2870	1
6622	1452	1
6622	2268	1
6622	80331	1
6622	11076	1
6622	5550	1
6622	6011	1
6622	9101	1
6622	1456	1
6622	85440	1
5062	3055	1
5062	6714	1
5062	4155	1
5062	5494	1
5062	9459	1
5062	7525	1
5062	132320	1
5062	57381	1
3055	2321	1
3055	4155	1
3055	25875	1
3055	27	1
3055	3815	1
3055	23281	1
3055	283234	1
3055	4000	1
3055	5291	1
3055	125115	1
3055	3881	1
3055	3885	1
3055	3886	1
3055	8689	1
7158	121504	1
7158	472	1
7158	2648	1
7158	8350	1
7158	9184	1
7158	3181	1
7158	8294	1
7158	8359	1
7158	8362	1
7158	8368	1
7158	8370	1
7158	3182	1
7158	5710	1
7158	51720	1
7158	310	1
7158	3981	1
7158	10498	1
7158	221037	1
7158	23137	1
7158	152485	1
7158	23451	1
7158	5702	1
7158	10213	1
7158	1327	1
7158	23549	1
7158	55697	1
7158	23294	1
7158	3608	1
7158	4259	1
7158	55833	1
7158	5714	1
7158	3609	1
7158	5073	1
7158	55269	1
7158	8339	1
7158	8346	1
7158	51592	1
7158	10111	1
7158	23211	1
7158	283742	1
7158	23523	1
7158	23195	1
7158	80232	1
7158	1958	1
7158	56946	1
7158	51366	1
7158	7290	1
7158	675	1
7158	545	1
7158	57646	1
7158	5116	1
7158	6390	1
7158	8473	1
7158	23389	1
7158	57634	1
7158	5719	1
7158	51070	1
7158	6599	1
7158	8148	1
7158	54881	1
7158	51663	1
7158	23060	1
7158	94081	1
7158	55848	1
7158	9968	1
7158	9969	1
7158	6935	1
7158	57187	1
7158	9043	1
7158	8880	1
7158	8968	1
7158	8570	1
7158	9987	1
7158	9879	1
7158	8539	1
7158	9861	1
7158	8731	1
7158	9736	1
121504	2648	1
121504	8350	1
121504	5901	1
121504	8349	1
121504	8202	1
121504	1786	1
121504	7450	1
121504	3014	1
121504	7311	1
121504	3159	1
121504	3012	1
121504	3009	1
121504	3024	1
121504	3006	1
121504	3321	1
121504	8345	1
121504	6904	1
121504	317772	1
121504	8342	1
121504	8340	1
121504	64324	1
121504	8331	1
121504	6840	1
121504	85235	1
121504	10499	1
121504	7994	1
121504	8968	1
121504	8520	1
5527	472	1
5527	5501	1
5527	4155	1
5527	5518	1
5527	5500	1
5527	3181	1
5527	24137	1
5728	8658	1
5728	1969	1
5728	9625	1
5728	9961	1
5728	10541	1
5728	5606	1
5728	5783	1
5728	6794	1
5728	9368	1
5728	818	1
5728	56288	1
5728	5754	1
5728	8450	1
5728	5230	1
5728	8975	1
5728	9351	1
5728	8577	1
3791	7422	1
3791	2321	1
3791	3956	1
3791	3339	1
3791	3329	1
3791	5494	1
3791	7965	1
3791	498	1
3791	308	1
3791	8411	1
7422	2321	1
7422	55737	1
9479	53353	1
5525	5518	1
5525	4215	1
5525	2332	1
5525	55337	1
5525	5905	1
5525	8500	1
5525	81563	1
4952	5870	1
4952	5864	1
4952	636	1
4952	7430	1
4952	132320	1
4952	51143	1
4952	51552	1
4952	8345	1
4952	145508	1
4952	5872	1
4952	9859	1
4952	9950	1
22794	5245	1
22794	9775	1
81565	1020	1
81565	55704	1
81565	401145	1
81565	58533	1
81565	287	1
81565	23281	1
81565	23345	1
81565	3801	1
81565	85458	1
81565	7965	1
81565	11004	1
81565	282991	1
81565	23224	1
81565	23339	1
81565	4644	1
81565	288	1
81565	10460	1
81565	125115	1
81565	143884	1
81565	8573	1
81565	5318	1
81565	80342	1
81565	54785	1
81565	134829	1
81565	203068	1
81565	145508	1
81565	23049	1
81565	353274	1
81565	8997	1
81565	9662	1
81565	9859	1
10492	3192	1
10492	6152	1
10492	114780	1
2770	10636	1
2770	26575	1
2770	4924	1
2770	2782	1
2770	126006	1
2770	5905	1
2770	1268	1
2770	5999	1
2770	1901	1
2770	54331	1
2770	59345	1
2321	3339	1
2321	8411	1
7074	3845	1
7074	5590	1
7074	5580	1
7074	5581	1
7074	5901	1
7074	1452	1
7074	5578	1
7074	5579	1
7074	114876	1
7074	56288	1
7074	84687	1
7074	6847	1
7074	85445	1
2247	2263	1
2247	6128	1
1948	2043	1
1948	3845	1
1948	6386	1
1948	23426	1
1948	2050	1
1948	23024	1
208	23396	1
208	55704	1
208	5163	1
208	8350	1
208	5591	1
208	10135	1
208	2931	1
208	120892	1
208	84172	1
208	10959	1
208	338	1
208	7267	1
208	5966	1
208	7345	1
208	1938	1
208	644	1
208	81609	1
5160	5163	1
5160	11064	1
5160	5162	1
5160	3692	1
5160	38	1
5160	5165	1
5160	54704	1
55770	55763	1
55770	10048	1
55770	55275	1
2803	23043	1
2803	26146	1
2803	55763	1
2803	7248	1
2803	6252	1
2803	57460	1
2803	400	1
30820	200734	1
30820	444	1
30820	3752	1
30820	23500	1
30820	3751	1
2743	2043	1
2743	5580	1
2743	10243	1
2743	3069	1
2743	5579	1
7143	176	1
23365	5364	1
23365	6812	1
23365	8452	1
23365	9218	1
23365	23314	1
23396	6714	1
23396	7094	1
1020	4155	1
1020	9625	1
1020	11140	1
1020	8851	1
1020	22853	1
1020	200576	1
1020	7094	1
1020	4916	1
1020	3009	1
1020	3024	1
1020	3005	1
1020	10763	1
1020	145508	1
1020	6164	1
1020	8867	1
9039	9040	1
9039	221184	1
9039	8883	1
9039	219793	1
476	51199	1
476	9131	1
476	3845	1
476	2	1
476	5595	1
476	5578	1
476	501	1
476	79776	1
476	94081	1
23043	51361	1
23043	23040	1
23043	9659	1
23043	58533	1
23043	8658	1
23043	3845	1
23043	287	1
23043	1655	1
23043	23321	1
23043	26230	1
23043	3185	1
23043	26057	1
23043	23345	1
23043	55835	1
23043	27445	1
23043	347733	1
23043	1808	1
23043	636	1
23043	7430	1
23043	1778	1
23043	23224	1
23043	9611	1
23043	288	1
23043	51185	1
23043	57698	1
23043	9666	1
23043	23143	1
23043	547	1
23043	4741	1
23043	1809	1
23043	55075	1
23043	4928	1
23043	3035	1
23043	23347	1
23043	10129	1
23043	22843	1
23043	22849	1
23043	80232	1
23043	51366	1
23043	6621	1
23043	6651	1
23043	4719	1
23043	3916	1
23043	9612	1
23043	9901	1
23043	23358	1
23043	26115	1
23043	283450	1
23043	387104	1
26146	55763	1
26146	26127	1
26146	22906	1
26146	58533	1
26146	25839	1
26146	23345	1
26146	11064	1
26146	51742	1
26146	9126	1
26146	5108	1
26146	388135	1
26146	10439	1
26146	23224	1
26146	23046	1
26146	8301	1
26146	7187	1
26146	4644	1
26146	10612	1
26146	80851	1
26146	10111	1
26146	8345	1
26146	4926	1
26146	54520	1
26146	28981	1
26146	23195	1
26146	85444	1
26146	9472	1
26146	5116	1
26146	57459	1
26146	988	1
26146	55691	1
26146	9892	1
26146	387104	1
64753	64926	1
64753	5585	1
64753	23479	1
64753	3801	1
64753	4236	1
64753	6386	1
64753	1656	1
64753	115948	1
64753	10529	1
64753	143884	1
64753	5715	1
64753	358	1
64753	200081	1
64753	539	1
64753	148281	1
64753	133746	1
64753	23503	1
64753	10611	1
64753	140460	1
64753	55337	1
64753	80342	1
64753	9832	1
64753	8030	1
64753	152206	1
64753	5705	1
64753	988	1
64753	83452	1
55763	55704	1
55763	6709	1
55763	3845	1
55763	26046	1
55763	10466	1
55763	23345	1
55763	50649	1
55763	23224	1
55763	7267	1
55763	23380	1
55763	8618	1
55763	55680	1
55763	4926	1
55763	55605	1
55763	23271	1
55763	54520	1
55763	28981	1
55763	10497	1
55763	33	1
55763	440730	1
55763	7204	1
55763	9467	1
55763	8842	1
55763	60412	1
55763	89796	1
55763	988	1
55763	85459	1
55763	9371	1
26127	29966	1
26127	7871	1
26127	6801	1
51361	10787	1
51361	10808	1
51361	10749	1
51361	10576	1
51361	5339	1
51361	55149	1
51361	4794	1
51361	5830	1
51361	23243	1
51361	57568	1
51361	1778	1
51361	4637	1
51361	64837	1
51361	29110	1
51361	3187	1
51361	23011	1
51361	11311	1
51361	143884	1
51361	51256	1
51361	51143	1
51361	85376	1
51361	84376	1
51361	31	1
51361	5096	1
51361	5095	1
51361	23268	1
51361	5091	1
51361	10525	1
51361	302	1
51361	10111	1
51361	6950	1
51361	387680	1
51361	829	1
51361	54862	1
51361	1629	1
51361	6840	1
51361	57496	1
51361	54832	1
51361	51366	1
51361	23431	1
51361	23024	1
51361	9690	1
51361	55728	1
51361	1636	1
51361	55291	1
51361	85379	1
51361	23094	1
51361	9414	1
51361	10160	1
51361	25902	1
51361	56922	1
51361	988	1
51361	8402	1
51361	53353	1
51361	9811	1
51361	9897	1
51361	84364	1
51361	64087	1
55704	3845	1
55704	2332	1
55704	84376	1
3797	5339	1
3797	2332	1
3797	4163	1
3797	988	1
401145	22919	1
23040	23309	1
23040	988	1
22906	56993	1
22906	9804	1
22906	988	1
9659	3845	1
9659	4606	1
9659	2242	1
9659	8736	1
9659	23281	1
9659	22919	1
9659	5837	1
9659	7094	1
9659	6386	1
9659	143884	1
9659	3881	1
9659	55697	1
9659	55337	1
9659	54927	1
9659	8345	1
9659	5144	1
9659	8682	1
9659	988	1
8499	5518	1
8499	26059	1
8499	8495	1
8499	988	1
58533	3845	1
58533	2332	1
58533	847	1
58533	7430	1
58533	6642	1
58533	6643	1
58533	9367	1
58533	3916	1
8658	23048	1
8658	23243	1
8658	6386	1
8658	29761	1
8658	9852	1
8658	84959	1
8658	9467	1
8658	2177	1
8658	85456	1
8536	25793	1
8536	10645	1
8536	2011	1
8536	8650	1
8536	22843	1
8536	51400	1
8536	84254	1
23048	2332	1
23048	6643	1
286	6708	1
286	6710	1
286	84033	1
4641	58473	1
4647	58473	1
4647	9817	1
4647	102	1
6714	3845	1
6714	4155	1
6714	85358	1
6714	5921	1
6714	27	1
6714	11248	1
6714	1795	1
6714	6137	1
6714	357	1
6714	610	1
6714	57148	1
6714	445815	1
6714	229	1
6714	3815	1
6714	775	1
6714	22919	1
6714	6733	1
6714	310	1
6714	8976	1
6714	5604	1
6714	4145	1
6714	5516	1
6714	22920	1
6714	116987	1
6714	9229	1
6714	54187	1
6714	10818	1
6714	8664	1
6714	3098	1
6714	5923	1
6714	5338	1
6714	8841	1
6714	102	1
6714	9472	1
6714	8842	1
6714	5337	1
6714	3745	1
6714	9101	1
6714	5286	1
6714	9784	1
6714	8724	1
6714	9793	1
6714	8853	1
6714	79065	1
6714	79585	1
8204	8202	1
8204	9611	1
8204	8841	1
8204	10499	1
2043	1969	1
2043	3845	1
2043	5921	1
2043	27	1
2043	7410	1
2043	4691	1
2043	4236	1
2043	11332	1
2043	51606	1
2043	25925	1
2043	9256	1
2043	9737	1
2043	80728	1
2043	282973	1
2043	89853	1
2043	93377	1
1969	3845	1
1969	3636	1
1969	57524	1
1969	156	1
1969	5494	1
1969	7430	1
1969	5606	1
1969	151742	1
1969	5156	1
1969	6794	1
1969	3839	1
1969	9367	1
1969	6196	1
1969	9354	1
1969	3916	1
1969	4763	1
1969	5128	1
1969	53343	1
51199	51637	1
51199	10049	1
51199	3856	1
51199	1062	1
51199	817	1
51199	2931	1
51199	5213	1
51199	353	1
51199	121441	1
51199	7159	1
51199	1540	1
51199	11064	1
51199	55835	1
51199	10549	1
51199	375790	1
51199	375056	1
51199	55149	1
51199	1808	1
51199	2730	1
51199	1452	1
51199	2673	1
51199	4001	1
51199	5108	1
51199	5567	1
51199	10102	1
51199	11224	1
51199	636	1
51199	57568	1
51199	283820	1
51199	57019	1
51199	1778	1
51199	9647	1
51199	11258	1
51199	3692	1
51199	29110	1
51199	7840	1
51199	22852	1
51199	23122	1
51199	167691	1
51199	22832	1
51199	8826	1
51199	157922	1
51199	90550	1
51199	3161	1
51199	9361	1
51199	9181	1
51199	57488	1
51199	132320	1
51199	4957	1
51199	6814	1
51199	9470	1
51199	28952	1
51199	3852	1
51199	200081	1
51199	51015	1
51199	84260	1
51199	51143	1
51199	191	1
51199	7082	1
51199	8481	1
51199	80184	1
51199	51606	1
51199	374618	1
51199	29843	1
51199	51164	1
51199	302	1
51199	10613	1
51199	6129	1
51199	23331	1
51199	829	1
51199	3024	1
51199	2319	1
51199	54862	1
51199	10121	1
51199	1629	1
51199	832	1
51199	23271	1
51199	22994	1
51199	6840	1
51199	145508	1
51199	28981	1
51199	374654	1
51199	10097	1
51199	7204	1
51199	85444	1
51199	81624	1
51199	8502	1
51199	27327	1
51199	675	1
51199	23024	1
51199	5116	1
51199	283638	1
51199	85379	1
51199	55857	1
51199	79848	1
51199	54443	1
51199	80124	1
51199	65250	1
51199	57221	1
51199	23094	1
51199	5862	1
51199	57662	1
51199	60412	1
51199	7798	1
51199	23597	1
51199	23322	1
51199	79598	1
51199	10844	1
51199	57584	1
51199	9662	1
51199	286077	1
51199	9567	1
51199	23269	1
51199	4642	1
51199	55860	1
51199	23165	1
51199	84886	1
51199	291	1
51199	372	1
51199	5865	1
51199	9793	1
51199	90850	1
51199	9779	1
51199	9825	1
51199	85459	1
51199	9324	1
51199	8943	1
51199	9859	1
51199	84952	1
51199	8425	1
51199	9657	1
51199	9118	1
51199	84617	1
51199	9755	1
51199	84790	1
51199	85461	1
51199	51441	1
51637	25940	1
51637	1653	1
51637	283742	1
11315	6855	1
11315	6647	1
11315	64800	1
5605	5590	1
5605	5595	1
5605	3981	1
10664	8350	1
10664	3069	1
10664	6160	1
10664	4538	1
10664	57680	1
8666	9131	1
8666	53918	1
8666	5571	1
8666	4000	1
8666	51678	1
8666	8662	1
8666	2035	1
8666	8668	1
9131	26519	1
9131	4716	1
9131	9748	1
9131	515	1
9131	51079	1
9131	4976	1
9131	4513	1
9131	10105	1
9131	10452	1
9131	7385	1
9131	1329	1
9131	2746	1
9131	10730	1
9131	10240	1
9131	131474	1
9131	7295	1
9131	3301	1
9131	4726	1
9131	10939	1
9131	522	1
9131	871	1
9131	8165	1
9131	2744	1
9131	57506	1
9131	5245	1
9131	8079	1
9131	488	1
9131	2021	1
9131	132320	1
9131	10367	1
9131	1678	1
9131	3954	1
9131	1327	1
9131	539	1
9131	54927	1
9131	25813	1
9131	498	1
9131	152206	1
9131	55735	1
9131	10651	1
9131	11022	1
9131	4722	1
9131	4729	1
9131	378	1
9131	54940	1
9131	3098	1
9131	54205	1
9131	8001	1
9131	10965	1
9131	6472	1
9131	55037	1
9131	4723	1
9131	114294	1
9131	6389	1
9131	3024	1
9131	114789	1
9131	2109	1
9131	9342	1
9131	1537	1
9131	6742	1
9131	54539	1
9131	10632	1
9131	644	1
9131	4728	1
9131	4725	1
9131	4720	1
9131	8604	1
9131	7388	1
9131	1340	1
9131	4719	1
9131	7384	1
9131	4528	1
9131	4702	1
